거래일자,시장ID,종목코드,종목명,시각,결제월,결제월번호,종가
"20130110","DRV","KR4101H30004","코스피200 F 201303","0900","201303","1","264.4"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0901","201303","1","264.8"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0902","201303","1","264.9"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0903","201303","1","264.9"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0904","201303","1","264.85"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0905","201303","1","264.65"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0906","201303","1","264.65"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0907","201303","1","264.7"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0908","201303","1","264.4"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0909","201303","1","264.3"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0910","201303","1","264.15"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0911","201303","1","264"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0912","201303","1","264.1"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0913","201303","1","264.15"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0914","201303","1","264.1"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0915","201303","1","264"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0916","201303","1","263.8"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0917","201303","1","263.65"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0918","201303","1","263.85"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0919","201303","1","263.8"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0920","201303","1","264"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0921","201303","1","263.9"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0922","201303","1","263.9"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0923","201303","1","263.95"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0924","201303","1","263.85"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0925","201303","1","263.85"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0926","201303","1","263.55"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0927","201303","1","263.8"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0928","201303","1","263.85"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0929","201303","1","263.85"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0930","201303","1","263.85"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0931","201303","1","263.8"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0932","201303","1","263.7"
"20130110","DRV","KR4101H30004","코스피200 F 201303","0933","201303","1","263.7"
